id,selectedchoice,cost,orca_5,orca_10,orca_15,whale_50,whale_75,whale_100,otter_25,otter_50,otter_75,vessel_nc,vessel_mc,time_2,time_4,time_6,glacier_yes,grp,ana_otter_25,ana_otter_50,ana_otter_75,ana_orca_5,ana_orca_10,ana_orca_15,ana_glacier_yes,ana_cost_cost,ana_whale_50,ana_whale_75,ana_whale_100,ana_time_2,ana_time_4,ana_time_6,ana_vessel_nc,ana_vessel_mc
190,0,200,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,71901,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
190,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190,0,100,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,81901,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
190,1,150,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,81901,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190,0,250,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,91901,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
190,1,100,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,91901,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191,1,250,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,101912,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
191,0,150,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,101912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,200,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,111912,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
191,1,100,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,111912,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,200,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,121912,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
191,1,150,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,121912,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,121912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,200,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,131912,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
191,0,100,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,131912,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
191,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,250,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,141912,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
191,0,200,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,141912,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
191,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,141912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,151912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,300,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,151912,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
191,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1,250,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,161912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191,0,100,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,161912,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,161912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,250,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,171912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191,0,150,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,171912,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
191,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,171912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,250,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,181912,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
191,0,100,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,181912,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,200,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,281924,0,0,0,0,0,1,0,200,0,0,0,1,0,0,0,0
192,1,250,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,281924,0,1,0,0,0,0,0,250,0,0,0,0,0,1,1,0
192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,281924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,1,250,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,291924,0,0,1,1,0,0,0,250,0,0,0,0,1,0,1,0
192,0,300,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,291924,0,0,0,0,0,0,0,300,0,0,0,0,0,1,0,0
192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,291924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,1,200,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,301924,0,1,0,0,1,0,0,200,0,0,0,0,0,1,0,0
192,0,100,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,301924,0,0,1,0,0,0,0,100,0,0,0,0,0,1,0,1
192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,301924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,0,100,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,311924,0,1,0,1,0,0,0,100,0,0,0,1,0,0,1,0
192,1,200,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,311924,1,0,0,0,1,0,0,200,0,0,0,1,0,0,0,1
192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,311924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,1,250,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,321924,0,0,1,1,0,0,0,250,0,0,0,1,0,0,0,0
192,0,150,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,321924,0,1,0,0,0,0,0,150,0,0,0,1,0,0,1,0
192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,321924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,0,250,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,331924,0,0,0,0,0,1,0,250,0,0,0,0,1,0,1,0
192,1,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,331924,0,0,0,0,1,0,0,100,0,0,0,1,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,331924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,0,300,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,341924,1,0,0,0,0,1,0,300,0,0,0,1,0,0,0,1
192,1,200,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,341924,0,1,0,1,0,0,0,200,0,0,0,0,1,0,0,1
192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,341924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,1,200,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,351924,0,0,1,0,0,0,0,200,0,0,0,0,0,1,1,0
192,0,300,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,351924,0,1,0,1,0,0,0,300,0,0,0,0,1,0,0,1
192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,351924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,0,150,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,361924,0,0,0,0,0,0,0,150,0,0,0,1,0,0,0,1
192,1,300,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,361924,0,0,1,0,0,0,0,300,0,0,0,0,1,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,361924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,0,150,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,191933,1,0,0,0,0,1,0,150,0,0,1,0,1,0,0,0
193,1,200,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,191933,0,0,1,0,1,0,1,200,0,0,0,0,1,0,0,1
193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,191933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,1,150,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,201933,0,0,1,0,0,1,1,150,1,0,0,1,0,0,0,1
193,0,300,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,201933,0,1,0,0,0,1,0,300,1,0,0,0,1,0,1,0
193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,201933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,0,100,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,211933,0,0,0,0,0,1,0,100,0,1,0,0,1,0,0,1
193,1,150,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,211933,0,1,0,0,1,0,0,150,0,0,0,0,1,0,1,0
193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,211933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,0,150,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,221933,0,1,0,0,0,0,1,150,1,0,0,0,1,0,0,0
193,1,300,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,221933,0,0,1,0,1,0,0,300,1,0,0,1,0,0,1,0
193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,221933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,0,250,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,231933,0,0,1,1,0,0,0,250,1,0,0,0,0,1,1,0
193,1,200,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,231933,1,0,0,0,0,0,1,200,0,0,1,0,0,1,0,1
193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,231933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,0,300,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,241933,0,0,0,0,0,0,0,300,0,0,1,0,1,0,1,0
193,0,250,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,241933,1,0,0,0,0,1,0,250,1,0,0,0,0,1,0,1
193,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,241933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,1,100,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,251933,1,0,0,1,0,0,0,100,0,1,0,1,0,0,0,0
193,0,200,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,251933,1,0,0,1,0,0,1,200,0,0,0,0,0,1,0,1
193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,251933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,0,300,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,261933,0,0,1,0,0,1,1,300,0,0,1,0,0,1,0,0
193,0,250,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,261933,0,0,0,0,1,0,1,250,0,1,0,0,0,1,0,1
193,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,261933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,1,250,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,271933,0,1,0,0,1,0,1,250,0,0,1,0,1,0,1,0
193,0,300,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,271933,0,1,0,0,0,0,1,300,0,1,0,1,0,0,0,1
193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,271933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194,1,250,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,101942,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
194,0,150,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,101942,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,200,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,111942,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
194,0,100,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,111942,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,200,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,121942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194,0,150,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,121942,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,121942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,200,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,131942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194,0,100,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,131942,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,250,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,141942,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194,1,200,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,141942,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,141942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,151942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,300,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,151942,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
194,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,250,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,161942,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
194,0,100,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,161942,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,161942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,250,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,171942,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
194,0,150,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,171942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,171942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,250,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,181942,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
194,1,100,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,181942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,250,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,101952,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
195,0,150,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,101952,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,200,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,111952,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
195,1,100,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,111952,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,200,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,121952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
195,0,150,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,121952,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,121952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,200,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,131952,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
195,1,100,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,131952,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,250,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,141952,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
195,1,200,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,141952,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,141952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,151952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195,1,300,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,151952,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,250,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,161952,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
195,1,100,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,161952,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,161952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,250,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,171952,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
195,1,150,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,171952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,171952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,250,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,181952,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
195,0,100,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,181952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
195,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,250,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,101962,0,1,0,0,0,1,1,250,0,0,1,1,0,0,0,1
196,1,150,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,101962,0,0,0,0,0,0,1,150,0,1,0,0,1,0,1,0
196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,0,200,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,111962,1,0,0,1,0,0,1,200,1,0,0,1,0,0,0,1
196,1,100,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,111962,0,1,0,0,0,1,1,100,0,1,0,0,0,1,1,0
196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,0,200,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,121962,0,0,1,0,0,0,0,200,0,0,1,1,0,0,0,0
196,0,150,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,121962,0,0,1,0,1,0,0,150,0,1,0,0,1,0,0,1
196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,121962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,0,200,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,131962,0,0,1,1,0,0,0,200,0,0,0,1,0,0,0,1
196,0,100,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,131962,1,0,0,0,0,1,0,100,0,0,1,1,0,0,0,0
196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,0,250,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,141962,0,0,0,1,0,0,0,250,0,0,1,1,0,0,0,1
196,0,200,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,141962,0,0,1,0,0,1,0,200,0,1,0,1,0,0,1,0
196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,141962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,151962,0,1,0,0,0,0,0,100,0,0,0,0,1,0,0,0
196,0,300,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,151962,1,0,0,0,1,0,1,300,1,0,0,0,1,0,1,0
196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,0,250,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,161962,1,0,0,0,0,1,1,250,0,0,0,1,0,0,1,0
196,0,100,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,161962,0,1,0,1,0,0,1,100,1,0,0,0,0,1,0,1
196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,161962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,0,250,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,171962,0,0,0,0,0,0,1,250,1,0,0,1,0,0,0,0
196,1,150,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,171962,0,0,1,0,0,0,0,150,1,0,0,0,1,0,0,1
196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,171962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,0,250,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,181962,0,0,0,1,0,0,1,250,0,0,1,0,0,1,0,0
196,0,100,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,181962,1,0,0,0,1,0,0,100,0,0,0,0,0,1,1,0
196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,0,200,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,281984,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
198,1,250,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,281984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,281984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,1,250,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,291984,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
198,0,300,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,291984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,291984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,0,200,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,301984,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
198,1,100,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,301984,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,301984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,0,100,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,311984,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
198,1,200,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,311984,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,311984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,0,250,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,321984,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
198,1,150,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,321984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,321984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,0,250,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,331984,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
198,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,331984,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,331984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,0,300,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,341984,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
198,1,200,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,341984,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,341984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,1,200,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,351984,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
198,0,300,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,351984,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,351984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
